dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,city,country_code
1656712516,2022-07-01T21:55:16.000Z,43200,Tauranga,-37.6861,176.1667,12.04,11.23,10.74,13.29,1020,,,74,2.24,214,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656716584,2022-07-01T23:03:04.000Z,43200,Tauranga,-37.6861,176.1667,13.2,12.4,12.58,13.41,1024,,,70,0.89,172,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656720020,2022-07-02T00:00:20.000Z,43200,Tauranga,-37.6861,176.1667,15.39,14.53,13.14,17.74,1020,,,59,2.68,180,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656723758,2022-07-02T01:02:38.000Z,43200,Tauranga,-37.6861,176.1667,15.54,14.74,14.8,16.19,1023,,,61,1.38,214,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656727030,2022-07-02T01:57:10.000Z,43200,Tauranga,-37.6861,176.1667,16.34,15.52,15.36,16.75,1023,,,57,0.53,269,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656730809,2022-07-02T03:00:09.000Z,43200,Tauranga,-37.6861,176.1667,16.34,15.49,15.74,16.75,1023,,,56,0.41,297,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656734408,2022-07-02T04:00:08.000Z,43200,Tauranga,-37.6861,176.1667,15.78,15.06,15.18,16.19,1023,,,63,0.41,74,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656738325,2022-07-02T05:05:25.000Z,43200,Tauranga,-37.6861,176.1667,13.22,12.53,12.96,14.36,1024,,,74,0.57,85,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656741610,2022-07-02T06:00:10.000Z,43200,Tauranga,-37.6861,176.1667,11.34,10.51,9.8,11.64,1021,,,76,0.7,150,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656744926,2022-07-02T06:55:26.000Z,43200,Tauranga,-37.6861,176.1667,9.91,9.91,7.58,10.53,1022,,,81,0.45,270,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656748800,2022-07-02T08:00:00.000Z,43200,Tauranga,-37.6861,176.1667,8.17,8.17,6.75,9.36,1022,,,85,0.89,225,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656752410,2022-07-02T09:00:10.000Z,43200,Tauranga,-37.6861,176.1667,7.53,6.95,5.64,8.81,1022,,,87,1.4,172,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656755781,2022-07-02T09:56:21.000Z,43200,Tauranga,-37.6861,176.1667,7.14,7.14,5.36,8.81,1022,,,88,0.89,225,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656759600,2022-07-02T11:00:00.000Z,43200,Tauranga,-37.6861,176.1667,6.05,6.05,5.18,8.81,1022,,,89,0.89,270,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656763243,2022-07-02T12:00:43.000Z,43200,Tauranga,-37.6861,176.1667,6.42,6.42,4.8,8.25,1020,,,91,0.89,306,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656767125,2022-07-02T13:05:25.000Z,43200,Tauranga,-37.6861,176.1667,5.86,5.14,5.36,7.7,1021,,,92,1.34,255,,,,,21,801,Clouds,few clouds,02n,Tauranga,NZ
1656770727,2022-07-02T14:05:27.000Z,43200,Tauranga,-37.6861,176.1667,5.36,5.36,5.36,5.36,1024,,,78,0.85,181,,,,,38,802,Clouds,scattered clouds,03n,Tauranga,NZ
1656774325,2022-07-02T15:05:25.000Z,43200,Tauranga,-37.6861,176.1667,9.98,9.98,9.98,9.98,1024,,,76,0.44,262,,,,,54,803,Clouds,broken clouds,04n,Tauranga,NZ
1656777614,2022-07-02T16:00:14.000Z,43200,Tauranga,-37.6861,176.1667,10.03,9.07,10.03,10.03,1024,,,76,0.79,266,,,,,66,803,Clouds,broken clouds,04n,Tauranga,NZ
1656781524,2022-07-02T17:05:24.000Z,43200,Tauranga,-37.6861,176.1667,10.13,9.18,10.13,10.13,1024,,,76,0.91,266,,,,,72,803,Clouds,broken clouds,04n,Tauranga,NZ
1656784808,2022-07-02T18:00:08.000Z,43200,Tauranga,-37.6861,176.1667,8.25,8.25,8.25,8.25,1024,,,76,1.26,287,,,,,63,803,Clouds,broken clouds,04n,Tauranga,NZ
1656788272,2022-07-02T18:57:52.000Z,43200,Tauranga,-37.6861,176.1667,8.81,8.24,8.81,8.81,1024,,,78,1.55,277,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656792325,2022-07-02T20:05:25.000Z,43200,Tauranga,-37.6861,176.1667,8.25,7.4,8.25,8.25,1024,,,79,1.74,262,,,,,95,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656795462,2022-07-02T20:57:42.000Z,43200,Tauranga,-37.6861,176.1667,9.4,8.59,9.4,10.48,1016,,,91,1.89,259,,,,,96,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656799208,2022-07-02T22:00:08.000Z,43200,Tauranga,-37.6861,176.1667,10.67,10.09,9.07,13.29,1023,,,88,0.45,315,,,,,84,803,Clouds,broken clouds,04d,Tauranga,NZ
1656802851,2022-07-02T23:00:51.000Z,43200,Tauranga,-37.6861,176.1667,13.43,12.97,11.75,15.52,1023,,,82,1.34,270,,,,,72,803,Clouds,broken clouds,04d,Tauranga,NZ
1656806708,2022-07-03T00:05:08.000Z,43200,Tauranga,-37.6861,176.1667,13.22,12.76,12.96,14.36,1025,,,83,0.45,229,,,,,53,803,Clouds,broken clouds,04d,Tauranga,NZ
1656810325,2022-07-03T01:05:25.000Z,43200,Tauranga,-37.6861,176.1667,14.35,13.82,12.96,15.52,1021,,,76,3.13,259,,,,,28,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656813609,2022-07-03T02:00:09.000Z,43200,Tauranga,-37.6861,176.1667,14.3,13.74,12.96,16.63,1021,,,75,1.79,214,,,,,33,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656817387,2022-07-03T03:03:07.000Z,43200,Tauranga,-37.6861,176.1667,12.83,12.36,11.85,14.36,1024,,,84,0.45,277,,,,,37,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656821126,2022-07-03T04:05:26.000Z,43200,Tauranga,-37.6861,176.1667,12.99,12.41,11.85,14.4,1021,,,79,0.89,248,,,,,34,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656824727,2022-07-03T05:05:27.000Z,43200,Tauranga,-37.6861,176.1667,12.6,12.06,11.85,13.29,1021,,,82,3.57,258,,,,,31,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656828200,2022-07-03T06:03:20.000Z,43200,Tauranga,-37.6861,176.1667,12.13,11.57,10.92,12.74,1021,,,83,3.59,254,,,,,47,802,Clouds,scattered clouds,03n,Tauranga,NZ
1656831600,2022-07-03T07:00:00.000Z,43200,Tauranga,-37.6861,176.1667,11.54,10.94,9.8,12.7,1021,,,84,0.45,225,,,,,0,800,Clear,clear sky,01n,Tauranga,NZ
1656835126,2022-07-03T07:58:46.000Z,43200,Tauranga,-37.6861,176.1667,11.38,10.77,9.8,12.3,1022,,,84,3.26,248,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656839007,2022-07-03T09:03:27.000Z,43200,Tauranga,-37.6861,176.1667,11.09,10.47,8.69,12.3,1022,,,85,0.45,181,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656842726,2022-07-03T10:05:26.000Z,43200,Tauranga,-37.6861,176.1667,11.52,10.89,10.74,12.3,1022,,,83,2.98,238,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656846175,2022-07-03T11:02:55.000Z,43200,Tauranga,-37.6861,176.1667,10.69,10.01,9.07,11.75,1023,,,84,0.45,244,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656849631,2022-07-03T12:00:31.000Z,43200,Tauranga,-37.6861,176.1667,10.61,9.95,9.07,11.64,1023,,,85,1.34,254,,,,,3,800,Clear,clear sky,01n,Tauranga,NZ
1656853527,2022-07-03T13:05:27.000Z,43200,Tauranga,-37.6861,176.1667,9.9,9.9,8.51,11.08,1023,,,87,0.45,225,,,,,13,801,Clouds,few clouds,02n,Tauranga,NZ
1656856813,2022-07-03T14:00:13.000Z,43200,Tauranga,-37.6861,176.1667,9.52,8.06,8.14,11.08,1023,,,88,2.79,245,,,,,14,801,Clouds,few clouds,02n,Tauranga,NZ
1656860583,2022-07-03T15:03:03.000Z,43200,Tauranga,-37.6861,176.1667,9.43,9.43,7.03,11.08,1023,,,88,0.45,180,,,,,18,801,Clouds,few clouds,02n,Tauranga,NZ
1656864327,2022-07-03T16:05:27.000Z,43200,Tauranga,-37.6861,176.1667,9.55,9.55,6.47,11.59,1022,,,89,0.89,240,,,,,24,801,Clouds,few clouds,02n,Tauranga,NZ
1656867793,2022-07-03T17:03:13.000Z,43200,Tauranga,-37.6861,176.1667,8.95,8.95,7.96,11.19,1022,,,89,0.45,225,,,,,26,802,Clouds,scattered clouds,03n,Tauranga,NZ
1656871388,2022-07-03T18:03:08.000Z,43200,Tauranga,-37.6861,176.1667,8.36,8.36,7.18,11.03,1023,,,90,0.89,225,,,,,25,802,Clouds,scattered clouds,03n,Tauranga,NZ
1656874800,2022-07-03T19:00:00.000Z,43200,Tauranga,-37.6861,176.1667,7.81,7.81,6.29,9.92,1023,,,90,0.45,225,,,,,5,800,Clear,clear sky,01n,Tauranga,NZ
1656878325,2022-07-03T19:58:45.000Z,43200,Tauranga,-37.6861,176.1667,7.01,7.01,5.18,9.36,1024,,,90,0.45,270,,,,,5,800,Clear,clear sky,01d,Tauranga,NZ
1656881825,2022-07-03T20:57:05.000Z,43200,Tauranga,-37.6861,176.1667,8.84,8.51,6.29,11.03,1025,,,87,1.34,225,,,,,7,800,Clear,clear sky,01d,Tauranga,NZ
1656885611,2022-07-03T22:00:11.000Z,43200,Tauranga,-37.6861,176.1667,12.05,11.4,10.18,13.85,1025,,,80,0.45,282,,,,,7,800,Clear,clear sky,01d,Tauranga,NZ
1656889301,2022-07-03T23:01:41.000Z,43200,Tauranga,-37.6861,176.1667,14.24,13.63,12.03,15.08,1028,,,73,1.63,205,,,,,6,800,Clear,clear sky,01d,Tauranga,NZ
1656892739,2022-07-03T23:58:59.000Z,43200,Tauranga,-37.6861,176.1667,15.46,14.78,14.25,16.75,1028,,,66,0.63,154,,,,,16,801,Clouds,few clouds,02d,Tauranga,NZ
1656896726,2022-07-04T01:05:26.000Z,43200,Tauranga,-37.6861,176.1667,17.15,16.51,15.36,17.4,1028,,,61,1.43,81,,,,,15,801,Clouds,few clouds,02d,Tauranga,NZ
1656900325,2022-07-04T02:05:25.000Z,43200,Tauranga,-37.6861,176.1667,17.25,16.55,15.48,17.4,1027,,,58,2.67,69,,,,,47,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656903550,2022-07-04T02:59:10.000Z,43200,Tauranga,-37.6861,176.1667,14.36,13.44,14.36,17.03,1026,,,61,2.6,61,,,,,64,803,Clouds,broken clouds,04d,Tauranga,NZ
1656907200,2022-07-04T04:00:00.000Z,43200,Tauranga,-37.6861,176.1667,14.82,14.08,14.36,15.36,1028,,,66,1.75,39,,,,,72,803,Clouds,broken clouds,04d,Tauranga,NZ
1656910750,2022-07-04T04:59:10.000Z,43200,Tauranga,-37.6861,176.1667,13.3,12.72,12.58,13.3,1027,,,78,1.14,48,,,,,77,803,Clouds,broken clouds,04d,Tauranga,NZ
1656914407,2022-07-04T06:00:07.000Z,43200,Tauranga,-37.6861,176.1667,11.26,10.5,9.8,12.14,1025,,,79,0.45,180,,,,,80,803,Clouds,broken clouds,04n,Tauranga,NZ
1656918325,2022-07-04T07:05:25.000Z,43200,Tauranga,-37.6861,176.1667,9.83,9.83,8.41,10.53,1025,,,84,0.45,246,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656921383,2022-07-04T07:56:23.000Z,43200,Tauranga,-37.6861,176.1667,9.28,9.28,7.86,10.48,1026,,,85,0.84,345,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656924987,2022-07-04T08:56:27.000Z,43200,Tauranga,-37.6861,176.1667,8.81,8.81,7.4,10.48,1026,,,86,0.89,252,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656928533,2022-07-04T09:55:33.000Z,43200,Tauranga,-37.6861,176.1667,8.41,8.41,7.4,8.86,1026,,,86,0.89,153,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656932726,2022-07-04T11:05:26.000Z,43200,Tauranga,-37.6861,176.1667,8.27,7.45,7.4,11.03,1026,,,87,1.71,2,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656936000,2022-07-04T12:00:00.000Z,43200,Tauranga,-37.6861,176.1667,8.27,7.87,7.4,11.03,1026,,,87,1.34,270,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656939926,2022-07-04T13:05:26.000Z,43200,Tauranga,-37.6861,176.1667,9.02,8.64,7.96,11.03,1026,,,87,1.4,309,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656943525,2022-07-04T14:05:25.000Z,43200,Tauranga,-37.6861,176.1667,8.53,8.16,7.4,11.03,1026,,,90,1.34,232,,,,,100,501,Rain,moderate rain,10n,Tauranga,NZ
1656946800,2022-07-04T15:00:00.000Z,43200,Tauranga,-37.6861,176.1667,8.53,8.16,7.4,11.03,1026,,,90,1.34,270,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1656950410,2022-07-04T16:00:10.000Z,43200,Tauranga,-37.6861,176.1667,8.52,8.52,7.4,10.48,1025,,,90,0.96,216,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656954325,2022-07-04T17:05:25.000Z,43200,Tauranga,-37.6861,176.1667,8.2,8.2,7.4,10.48,1024,,,91,1.3,194,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656957753,2022-07-04T18:02:33.000Z,43200,Tauranga,-37.6861,176.1667,8.35,7.07,7.4,10.48,1024,,,91,2.24,256,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656961526,2022-07-04T19:05:26.000Z,43200,Tauranga,-37.6861,176.1667,8.85,8.85,8.41,9.4,1024,,,92,1.07,84,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656964952,2022-07-04T20:02:32.000Z,43200,Tauranga,-37.6861,176.1667,8.9,8.9,7.96,11.03,1024,,,91,1.3,77,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656968492,2022-07-04T21:01:32.000Z,43200,Tauranga,-37.6861,176.1667,9.75,9.75,8.97,11.59,1024,,,91,0.45,270,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656972097,2022-07-04T22:01:37.000Z,43200,Tauranga,-37.6861,176.1667,11.81,11.37,11.19,12.7,1024,,,89,0.45,308,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656975925,2022-07-04T23:05:25.000Z,43200,Tauranga,-37.6861,176.1667,12.92,12.51,12.3,13.3,1024,,,86,0.45,235,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656979464,2022-07-05T00:04:24.000Z,43200,Tauranga,-37.6861,176.1667,13.35,12.99,12.3,14.4,1022,,,86,3.13,16,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656982590,2022-07-05T00:56:30.000Z,43200,Tauranga,-37.6861,176.1667,12.64,12.31,12.19,13.69,1021,,,90,3.27,354,,,,,100,501,Rain,moderate rain,10d,Tauranga,NZ
1656986630,2022-07-05T02:03:50.000Z,43200,Tauranga,-37.6861,176.1667,13.26,12.99,12.7,14.4,1021,,,90,3.74,346,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656989860,2022-07-05T02:57:40.000Z,43200,Tauranga,-37.6861,176.1667,12.81,12.52,12.14,13.69,1020,,,91,0.89,135,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656993926,2022-07-05T04:05:26.000Z,43200,Tauranga,-37.6861,176.1667,12.44,12.14,11.85,13.69,1019,,,92,0.45,135,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656997366,2022-07-05T05:02:46.000Z,43200,Tauranga,-37.6861,176.1667,12.44,12.17,11.85,13.14,1018,,,93,3.85,4,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1657000852,2022-07-05T06:00:52.000Z,43200,Tauranga,-37.6861,176.1667,12.77,12.53,11.85,13.69,1018,,,93,5.56,353,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1657004409,2022-07-05T07:00:09.000Z,43200,Tauranga,-37.6861,176.1667,12.92,12.72,12.3,14.25,1017,,,94,2.24,347,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1657008053,2022-07-05T08:00:53.000Z,43200,Tauranga,-37.6861,176.1667,13.18,13.01,12.4,13.86,1016,,,94,0.89,135,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1657011930,2022-07-05T09:05:30.000Z,43200,Tauranga,-37.6861,176.1667,13.62,13.49,12.86,14.4,1014,,,94,1.34,330,,,,,100,501,Rain,moderate rain,10n,Tauranga,NZ
1657014990,2022-07-05T09:56:30.000Z,43200,Tauranga,-37.6861,176.1667,13.76,13.67,12.86,15.92,1014,,,95,0.89,278,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1657018988,2022-07-05T11:03:08.000Z,43200,Tauranga,-37.6861,176.1667,13.79,13.71,12.86,14.4,1013,,,95,0.89,313,,,,,100,501,Rain,moderate rain,10n,Tauranga,NZ
1657022630,2022-07-05T12:03:50.000Z,43200,Tauranga,-37.6861,176.1667,13.77,13.68,12.86,16.47,1013,,,95,4.78,310,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1657025902,2022-07-05T12:58:22.000Z,43200,Tauranga,-37.6861,176.1667,13.95,13.88,13.51,15.92,1012,,,95,2.68,259,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1657029611,2022-07-05T14:00:11.000Z,43200,Tauranga,-37.6861,176.1667,14.55,14.52,13.97,15.36,1012,,,94,1.34,206,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1657033200,2022-07-05T15:00:00.000Z,43200,Tauranga,-37.6861,176.1667,14.43,14.33,13.97,14.97,1012,,,92,1.34,329,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1657036592,2022-07-05T15:56:32.000Z,43200,Tauranga,-37.6861,176.1667,14.8,14.69,14.25,14.97,1013,,,90,2.65,258,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1657040711,2022-07-05T17:05:11.000Z,43200,Tauranga,-37.6861,176.1667,14.6,14.52,14.07,15.08,1013,,,92,0.89,309,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1657044201,2022-07-05T18:03:21.000Z,43200,Tauranga,-37.6861,176.1667,14.46,14.36,13.51,15.08,1013,,,92,1.34,158,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1657047728,2022-07-05T19:02:08.000Z,43200,Tauranga,-37.6861,176.1667,14.13,14,13.51,15.08,1014,,,92,0.45,146,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1657050974,2022-07-05T19:56:14.000Z,43200,Tauranga,-37.6861,176.1667,13.73,13.59,12.96,14.52,1015,,,93,2.48,247,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1657054954,2022-07-05T21:02:34.000Z,43200,Tauranga,-37.6861,176.1667,13.89,13.84,13.85,14.36,1014,,,96,2.56,243,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1657058121,2022-07-05T21:55:21.000Z,43200,Tauranga,-37.6861,176.1667,14.49,14.42,14.07,14.96,1016,,,93,2.79,245,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1657061793,2022-07-05T22:56:33.000Z,43200,Tauranga,-37.6861,176.1667,15.66,15.71,15.08,16.63,1017,,,93,0.89,225,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1655982326,2022-06-23T11:05:26.000Z,43200,Te Puna,-37.695,176.0751,5.74,4.45,5.44,6,1025,,,89,1.79,149,,,,,1,800,Clear,clear sky,01n,Te Puna,NZ
1655985829,2022-06-23T12:03:49.000Z,43200,Te Puna,-37.695,176.0751,5.48,4.15,4.88,6,1025,,,89,1.79,270,,,,,2,800,Clear,clear sky,01n,Te Puna,NZ
1655989525,2022-06-23T13:05:25.000Z,43200,Te Puna,-37.695,176.0751,5.22,4.42,4.88,7.06,1020,,,89,1.34,241,,,,,21,801,Clouds,few clouds,02n,Te Puna,NZ
1655993128,2022-06-23T14:05:28.000Z,43200,Te Puna,-37.695,176.0751,4.32,4.32,4.32,4.72,1020,,,89,0.89,287,,,,,22,801,Clouds,few clouds,02n,Te Puna,NZ
1655996725,2022-06-23T15:05:25.000Z,43200,Te Puna,-37.695,176.0751,4.82,3.39,4.32,7.06,1024,,,91,1.79,270,,,,,23,801,Clouds,few clouds,02n,Te Puna,NZ
1656000326,2022-06-23T16:05:26.000Z,43200,Te Puna,-37.695,176.0751,4.82,4.82,4.32,7.06,1024,,,91,0.45,270,,,,,76,803,Clouds,broken clouds,04n,Te Puna,NZ
1656003925,2022-06-23T17:05:25.000Z,43200,Te Puna,-37.695,176.0751,7.62,7.13,5.28,7.62,1028,,,93,1.34,146,,,,,79,803,Clouds,broken clouds,04n,Te Puna,NZ
1656007525,2022-06-23T18:05:25.000Z,43200,Te Puna,-37.695,176.0751,5.27,5.27,4.72,7.62,1027,,,92,0.45,195,,,,,78,803,Clouds,broken clouds,04n,Te Puna,NZ
1656011126,2022-06-23T19:05:26.000Z,43200,Te Puna,-37.695,176.0751,4.63,4.63,3.77,7.62,1024,,,91,0.89,292,,,,,9,800,Clear,clear sky,01n,Te Puna,NZ
1656014725,2022-06-23T20:05:25.000Z,43200,Te Puna,-37.695,176.0751,4.88,2.99,4.88,5.28,1019,,,92,2.24,244,,,,,11,801,Clouds,few clouds,02d,Te Puna,NZ
1656018167,2022-06-23T21:02:47.000Z,43200,Te Puna,-37.695,176.0751,8.21,7.3,6.95,8.21,1019,,,83,1.79,265,,,,,17,801,Clouds,few clouds,02d,Te Puna,NZ
1656021926,2022-06-23T22:05:26.000Z,43200,Te Puna,-37.695,176.0751,9.81,9.81,8.98,10.99,1025,,,86,0.89,231,,,,,23,801,Clouds,few clouds,02d,Te Puna,NZ
1656025526,2022-06-23T23:05:26.000Z,43200,Te Puna,-37.695,176.0751,12.2,11.7,11.1,13.61,1027,,,85,2.5,75,,,,,30,802,Clouds,scattered clouds,03d,Te Puna,NZ
1656029125,2022-06-24T00:05:25.000Z,43200,Te Puna,-37.695,176.0751,13.8,12.72,12.06,15.09,1026,,,57,0.89,316,,,,,33,802,Clouds,scattered clouds,03d,Te Puna,NZ
1656032727,2022-06-24T01:05:27.000Z,43200,Te Puna,-37.695,176.0751,15.1,14.13,12.06,16.55,1023,,,56,1.34,360,,,,,94,804,Clouds,overcast clouds,04d,Te Puna,NZ
1656036325,2022-06-24T02:05:25.000Z,43200,Te Puna,-37.695,176.0751,14.58,13.63,12.62,15.44,1022,,,59,1.79,37,,,,,96,804,Clouds,overcast clouds,04d,Te Puna,NZ
1656039925,2022-06-24T03:05:25.000Z,43200,Te Puna,-37.695,176.0751,14.04,13.09,12.62,14.88,1022,,,61,1.79,90,,,,,96,804,Clouds,overcast clouds,04d,Te Puna,NZ
1656043527,2022-06-24T04:05:27.000Z,43200,Te Puna,-37.695,176.0751,14.33,13.39,12.62,14.89,1022,,,60,0.89,49,,,,,95,804,Clouds,overcast clouds,04d,Te Puna,NZ
1656047126,2022-06-24T05:05:26.000Z,43200,Te Puna,-37.695,176.0751,12.3,11.94,11.76,13.61,1022,,,90,0.45,84,,,,,95,804,Clouds,overcast clouds,04n,Te Puna,NZ
1656050725,2022-06-24T06:05:25.000Z,43200,Te Puna,-37.695,176.0751,11.79,11.4,11.2,13.61,1022,,,91,1.34,225,,,,,96,804,Clouds,overcast clouds,04n,Te Puna,NZ
1656054325,2022-06-24T07:05:25.000Z,43200,Te Puna,-37.695,176.0751,11.48,11.09,10.65,14.28,1022,,,92,0.45,225,,,,,100,804,Clouds,overcast clouds,04n,Te Puna,NZ
1656057925,2022-06-24T08:05:25.000Z,43200,Te Puna,-37.695,176.0751,11.8,11.44,10.65,14.84,1022,,,92,0.45,137,,,,,100,804,Clouds,overcast clouds,04n,Te Puna,NZ
1656061525,2022-06-24T09:05:25.000Z,43200,Te Puna,-37.695,176.0751,12.34,12.01,11.2,15.4,1021,,,91,2.24,90,,,,,100,500,Rain,light rain,10n,Te Puna,NZ
1656065126,2022-06-24T10:05:26.000Z,43200,Te Puna,-37.695,176.0751,13.61,13.27,12.77,14.33,1021,,,86,1.79,90,,,,,100,502,Rain,heavy intensity rain,10n,Te Puna,NZ
1656068726,2022-06-24T11:05:26.000Z,43200,Te Puna,-37.695,176.0751,14.18,13.85,13.32,15.4,1020,,,84,2.68,76,,,,,100,501,Rain,moderate rain,10n,Te Puna,NZ
1656072326,2022-06-24T12:05:26.000Z,43200,Te Puna,-37.695,176.0751,14.18,14,13.88,14.33,1018,,,90,2.68,90,,,,,100,501,Rain,moderate rain,10n,Te Puna,NZ
1656075926,2022-06-24T13:05:26.000Z,43200,Te Puna,-37.695,176.0751,13.29,13.02,12.77,14.17,1019,,,90,0.89,87,,,,,100,501,Rain,moderate rain,10n,Te Puna,NZ
1656079526,2022-06-24T14:05:26.000Z,43200,Te Puna,-37.695,176.0751,12.36,12.05,11.76,14.17,1019,,,92,0.89,166,,,,,100,501,Rain,moderate rain,10n,Te Puna,NZ
1656083124,2022-06-24T15:05:24.000Z,43200,Te Puna,-37.695,176.0751,12.21,11.91,11.76,13.61,1019,,,93,0.89,119,,,,,100,500,Rain,light rain,10n,Te Puna,NZ
1656086726,2022-06-24T16:05:26.000Z,43200,Te Puna,-37.695,176.0751,12.17,11.9,11.76,12.66,1018,,,94,1.79,349,,,,,100,501,Rain,moderate rain,10n,Te Puna,NZ
1656090325,2022-06-24T17:05:25.000Z,43200,Te Puna,-37.695,176.0751,12.31,12.05,12.11,13.06,1017,,,94,0.89,179,,,,,100,501,Rain,moderate rain,10n,Te Puna,NZ
1656093926,2022-06-24T18:05:26.000Z,43200,Te Puna,-37.695,176.0751,11.9,11.6,11.56,13.06,1017,,,94,0.89,270,,,,,100,804,Clouds,overcast clouds,04n,Te Puna,NZ
1656097524,2022-06-24T19:05:24.000Z,43200,Te Puna,-37.695,176.0751,11.06,10.68,10.65,11.55,1018,,,94,2.07,20,,,,,95,804,Clouds,overcast clouds,04n,Te Puna,NZ
1656101125,2022-06-24T20:05:25.000Z,43200,Te Puna,-37.695,176.0751,10.54,10.13,9.99,11.95,1018,,,95,0.89,247,,,,,87,804,Clouds,overcast clouds,04d,Te Puna,NZ
1656104725,2022-06-24T21:05:25.000Z,43200,Te Puna,-37.695,176.0751,11.09,10.71,10.09,12.5,1018,,,94,0.17,192,,,,,75,803,Clouds,broken clouds,04d,Te Puna,NZ
1656108325,2022-06-24T22:05:25.000Z,43200,Te Puna,-37.695,176.0751,12.2,11.96,11.2,14.17,1018,,,95,0.45,251,,,,,64,803,Clouds,broken clouds,04d,Te Puna,NZ
1656111927,2022-06-24T23:05:27.000Z,43200,Te Puna,-37.695,176.0751,14.08,14,13.32,15.99,1018,,,94,0.89,241,,,,,57,803,Clouds,broken clouds,04d,Te Puna,NZ
